airport,flight_id,callsign,icao_type,registration,operator,date,t,haf,agl,dist,trk,rwy,climb,top_haf,align,start_ap,end_ap,goaround,touchgo
EGBB,45b423:2026-01-27T14:56:51Z,SRR711,B77L,OY-MAC,,2026-01-27,1769530482.26,-61.10850000000005,-38.1019,480.9139732077401,148.0,146,52.481700000000046,-8.626800000000003,2.0,EKBI,EGBB,False,False
EGBB,484f18:2026-01-27T15:47:33Z,KLM93B,B738,PH-BCB,,2026-01-27,1769531850.52,71.19849999999997,97.5521,1395.3733060029083,146.0,146,0.0,71.19849999999997,0.0,EHAM,EGBB,False,False
EGBB,3c654e:2026-01-27T15:21:40Z,LHX4NX,A20N,D-AIJN,,2026-01-27,1769533340.63,-37.047000000000025,-8.1835,718.3260302392895,145.0,146,41.120900000000006,4.0738999999999805,1.0,EDDM,EGBB,False,False
EGBB,4cac1e:2026-01-27T15:30:40Z,RYR97MM,B38M,EI-HEN,,2026-01-27,1769533945.52,-41.12469999999996,-17.7104,498.9461291865033,146.0,146,0.0,-41.12469999999996,0.0,LEBL,EGBB,False,False
EGBB,398562:2026-01-27T16:50:47Z,AFR64KZ,E190,F-HBLC,,2026-01-27,1769535545.63,8.156299999999987,31.5706,498.9461291865033,149.0,146,39.95550000000003,48.11180000000002,3.0,LFPG,EGBB,False,False
EGBB,408210:2026-01-27T15:01:15Z,EXS48CR,A21N,G-SUNS,,2026-01-27,1769539081.19,3.5856999999999744,33.8926,1066.4462222616398,141.0,146,17.098500000000058,20.684200000000033,5.0,GCRR,EGBB,False,False
EGBB,4cabdb:2026-01-27T17:03:41Z,SAS2535,CRJX,EI-HIB,,2026-01-27,1769539351.15,22.035499999999956,46.4219,535.8529987160936,145.0,146,0.0,22.035499999999956,1.0,EKCH,EGBB,False,False
EGBB,8963e3:2026-01-27T11:26:15Z,UAE39K,B77W,A6-EPT,,2026-01-27,1769539508.93,-13.79729999999995,16.2923,1120.9141300683557,149.0,146,11.86099999999999,-1.9362999999999602,3.0,OMDB,EGBB,False,False
EGBB,5084e3:2026-01-27T16:40:58Z,NPG721C,B738,UR-NPA,,2026-01-27,1769539787.57,-7.519199999999955,22.6268,1129.4760975958832,145.0,146,7.1118999999999915,-0.4072999999999638,1.0,LKMT,EGBB,False,False
EGBB,471f81:2026-01-27T16:04:57Z,WMT6EA,A320,HA-LYF,,2026-01-27,1769539960.37,25.671299999999974,43.2815,236.30597392879818,145.0,146,0.0,25.671299999999974,1.0,,EGBB,False,False
EGBB,3c5ef2:2026-01-27T17:52:30Z,EWG81F,A319,D-AGWR,,2026-01-27,1769540166.24,-16.19780000000003,12.2491,692.2762211053931,146.0,146,18.060600000000022,1.862799999999993,0.0,EDDL,EGBB,False,False
EGBB,440172:2026-01-27T18:06:09Z,EJU56KP,A319,OE-LQX,,2026-01-27,1769540341.75,2.834899999999948,19.7525,182.84558273214236,145.0,146,0.0,2.834899999999948,1.0,EHAM,EGBB,False,False
EGBB,4ca8e8:2026-01-27T18:28:40Z,RYR1BF,B738,EI-ENW,,2026-01-27,1769540918.16,-19.05460000000005,-1.4987,246.5374992029071,146.0,146,0.0,-19.05460000000005,0.0,EIDW,EGBB,False,False
EGBB,4081a9:2026-01-27T16:02:39Z,EXS23PW,A21N,G-HLYH,,2026-01-27,1769542995.65,25.704899999999952,50.2011,540.4046767363202,146.0,146,16.735300000000052,42.440200000000004,0.0,,EGBB,False,False
EGBB,407e53:2026-01-27T16:31:31Z,EXS74WY,A21N,G-SUNE,,2026-01-27,1769544703.63,-7.340000000000032,21.0986,695.2396783476236,146.0,146,34.928100000000086,27.588100000000054,0.0,,EGBB,False,False
EGBB,406444:2026-01-27T19:31:54Z,EZY56QY,A319,G-EZGG,,2026-01-27,1769545396.1,-56.217899999999986,-25.7629,830.8675620755805,146.0,146,38.31129999999996,-17.906600000000026,0.0,EGPF,EGBB,False,False
EGBB,4cadfc:2026-01-27T17:20:04Z,RYR315Z,B38M,EI-IHP,,2026-01-27,1769545530.67,-25.98389999999995,5.6389,1015.2521155850214,146.0,146,8.969699999999989,-17.01419999999996,0.0,LROP,EGBB,False,False
EGBB,4cadc2:2026-01-27T18:23:21Z,RYR49WT,B38M,EI-IGE,,2026-01-27,1769546326.41,-17.34730000000002,5.9081,491.7856250124579,140.0,146,30.6952,13.347899999999981,6.0,LEMG,EGBB,False,False
EGBB,407fac:2026-01-27T09:01:22Z,TOM471,B38M,G-TUOB,,2026-01-27,1769547520.64,-27.220500000000015,1.4514,706.8004840870129,146.0,146,25.0,-2.2205000000000155,0.0,EGBB,EGBB,False,False
EGBB,40665f:2026-01-27T11:30:17Z,TOM7LA,B738,G-TAWB,,2026-01-27,1769547683.07,-12.934099999999944,10.4187,498.49281984846584,146.0,146,10.722099999999955,-2.211999999999989,0.0,EGBB,EGBB,False,False
EGBB,406d90:2026-01-27T20:20:47Z,EZY37GT,A320,G-EZOK,,2026-01-27,1769548217.89,-33.293699999999944,-2.7269,889.1004702847762,145.0,146,11.241399999999999,-22.052299999999946,1.0,EGPH,EGBB,False,False
EGBB,392af0:2026-01-27T20:20:53Z,AFR53RQ,A320,F-GKXQ,,2026-01-27,1769548408.17,-27.510899999999992,4.1875,955.7829761006137,145.0,146,32.293199999999956,4.782299999999964,1.0,LFPG,EGBB,False,False
EGBB,4844c6:2026-01-27T20:28:21Z,KLM49W,B738,PH-BXV,,2026-01-27,1769548653.12,-31.741300000000024,-3.8643,672.0329263410202,150.0,146,39.048400000000015,7.307099999999991,4.0,EHAM,EGBB,False,False
EGBB,406d95:2026-01-27T20:47:39Z,EZY48KR,A320,G-EZOP,,2026-01-27,1769549375.87,-50.65809999999999,-20.4469,812.4794351330357,146.0,146,65.26199999999994,14.603899999999953,0.0,,EGBB,False,False
EGBB,40756b:2026-01-27T19:10:16Z,EZY96UF,A20N,G-UZHL,,2026-01-27,1769552175.55,-11.542400000000043,11.4473,480.5196288714543,151.0,146,22.408600000000092,10.866200000000049,5.0,LMML,EGBB,False,False
EGBB,406e69:2026-01-27T13:38:47Z,EZY98TN,A320,G-EZOX,,2026-01-27,1769554544.97,-25.16420000000005,2.8321,676.3850785446389,141.0,146,43.593900000000076,18.429700000000025,5.0,EGBB,EGBB,False,False
EGBB,407c0a:2026-01-27T19:16:35Z,TOM235,B38M,G-TUMS,,2026-01-27,1769554658.82,-20.725400000000036,35.8271,399.675118952894,147.0,146,39.49840000000006,18.773000000000025,1.0,,EGBB,False,False
EGBB,a98423:2026-01-27T23:20:28Z,GTI8008,B77L,N712GT,WILMINGTON TRUST CO TRUSTEE,2026-01-28,1769611275.47,514.2636,524.0727,4030.35594299722,146.0,146,0.0,514.2636,0.0,,EGBB,False,False
EGBB,4bb273:2026-01-27T23:00:38Z,THY6KN,A21N,TC-LSS,,2026-01-28,1769613723.03,-2.157699999999977,16.5441,284.7790876857582,146.0,146,0.0,-2.157699999999977,0.0,,EGBB,False,False
EGBB,407512:2026-02-01T02:21:30Z,TOM831,B789,G-TUIM,,2026-02-01,1769916168.25,-30.375400000000013,-5.4738,551.9207874822354,146.0,146,0.0,-30.375400000000013,0.0,,EGBB,False,False
EGBB,4ca27f:2026-02-01T06:44:42Z,EIN2XC,A320,EI-DEK,,2026-02-01,1769930352.71,-41.7688,-15.5685,602.4520728002454,145.0,146,0.0,-41.7688,1.0,EIDW,EGBB,False,False
EGBB,4400b2:2026-02-01T06:28:17Z,EJU56KP,A20N,OE-LST,,2026-02-01,1769930751.67,-15.552300000000002,5.1091,377.0183005979906,146.0,146,0.0,-15.552300000000002,0.0,EHAM,EGBB,False,False
EGBB,406539:2026-02-01T07:18:02Z,EZY59EW,A319,G-EZGJ,,2026-02-01,1769932608.76,-34.966200000000015,-14.8947,332.9452823172893,146.0,146,0.0,-34.966200000000015,0.0,,EGBB,False,False
EGBB,4ca9c1:2026-02-01T07:39:48Z,RYR852K,B738,EI-EVA,,2026-02-01,1769933965.54,-33.7097,-17.4534,145.13733742487742,146.0,146,0.0,-33.7097,0.0,EIDW,EGBB,False,False
EGBB,392aee:2026-02-01T08:21:54Z,AFR49ZJ,A320,F-GKXO,,2026-02-01,1769937264.48,-8.29140000000001,21.9321,812.5055530262407,146.0,146,0.0017000000000280124,-8.289699999999982,0.0,LFPG,EGBB,False,False
EGBB,406669:2026-02-01T08:38:40Z,EZY94UJ,A320,G-EZUO,,2026-02-01,1769937680.42,16.28710000000001,33.2467,168.30218584459055,146.0,146,0.0,16.28710000000001,0.0,EGPF,EGBB,False,False
EGBB,4cafb4:2026-02-01T06:57:14Z,RYR433K,B738,EI-GSH,,2026-02-01,1769937896.43,-22.184000000000026,8.4129,1057.1123603107542,146.0,146,13.199900000000014,-8.984100000000012,0.0,,EGBB,False,False
EGBB,4baac7:2026-02-01T06:15:57Z,THY9MY,B738,TC-JVG,,2026-02-01,1769938745.59,-14.884000000000015,40.697,363.77773264082975,308.0,326,30.042200000000037,15.158200000000022,18.0,,EGBB,False,False
EGBB,484558:2026-02-01T08:53:11Z,KLM27J,B738,PH-BGA,,2026-02-01,1769939007.93,-10.263800000000003,21.2266,934.4097564930731,146.0,146,0.0,-10.263800000000003,0.0,EHAM,EGBB,False,False
EGBB,4d2239:2026-02-01T09:26:10Z,RYR6AT,B738,9H-QBI,,2026-02-01,1769940165.59,-11.518599999999992,11.6404,488.2438615327377,146.0,146,0.0,-11.518599999999992,0.0,EIDW,EGBB,False,False
EGBB,4d24ca:2026-02-01T09:27:23Z,RYR69NV,B38M,9H-VVI,,2026-02-01,1769940929.9,-12.650100000000009,7.8594,370.98733406230355,146.0,146,0.0,-12.650100000000009,0.0,EIKN,EGBB,False,False
EGBB,4ca853:2026-02-01T08:33:14Z,RYR34ZD,B738,EI-EMK,,2026-02-01,1769941059.01,-12.870900000000006,11.7997,544.7162065482087,145.0,146,0.0,-12.870900000000006,1.0,LIME,EGBB,False,False
EGBB,406c72:2026-02-01T09:30:18Z,EZY2683,A320,G-EZWZ,,2026-02-01,1769943431.0,8.628600000000006,23.4475,62.593527435426765,145.0,146,0.0,8.628600000000006,1.0,LSGG,EGBB,False,False
EGBB,4ca810:2026-02-01T09:22:29Z,RYR53YV,B738,EI-EKP,,2026-02-01,1769944267.41,-44.60789999999997,-28.2297,148.59297086100273,146.0,146,0.0,-44.60789999999997,0.0,,EGBB,False,False
EGBB,8963f6:2026-02-01T04:14:46Z,UAE39,A388,A6-EOY,,2026-02-01,1769945195.48,-48.712199999999996,-33.9507,77.0280900837334,146.0,146,0.0,-48.712199999999996,0.0,OMDB,EGBB,False,False
EGBB,407fc7:2026-02-01T11:32:29Z,EZY9004,A20N,G-UJEC,,2026-02-01,1769946847.97,-31.196300000000008,-0.6223,842.2633887187949,146.0,146,0.0,-31.196300000000008,0.0,EGGW,EGBB,False,False
EGBB,4d21f7:2026-02-01T11:12:00Z,RYR719,B738,9H-QAK,,2026-02-01,1769946999.96,-31.794600000000003,-11.5179,351.37193516725637,146.0,146,0.0,-31.794600000000003,0.0,,EGBB,False,False
EGBB,40751b:2026-02-01T10:33:52Z,EXS82LG,B738,G-DRTC,,2026-02-01,1769947367.57,-8.512499999999989,7.7438,145.13733742487742,146.0,146,0.0,-8.512499999999989,0.0,LSGG,EGBB,False,False
EGBB,40655b:2026-02-01T10:35:11Z,EXS1BH,B738,G-GDFD,,2026-02-01,1769948167.37,-37.60480000000001,-19.5912,265.391037678838,146.0,146,0.0,-37.60480000000001,0.0,LIMF,EGBB,False,False
EGBB,7103d6:2026-02-01T07:35:31Z,SVA253,B789,HZ-AR12,,2026-02-01,1769948302.23,-13.2543,1.5485,99.50416287268894,146.0,146,0.0,-13.2543,0.0,,EGBB,False,False
EGBB,4070eb:2026-02-01T10:51:33Z,EXS71N,B738,G-JZHX,,2026-02-01,1769948487.29,-39.23970000000003,-20.3908,288.4496199887232,146.0,146,0.0,-39.23970000000003,0.0,,EGBB,False,False
EGBB,40660c:2026-02-01T10:29:14Z,TOM32X,B738,G-FDZY,,2026-02-01,1769948773.35,-38.233000000000004,40.1195,259.2227902637523,146.0,146,22.544699999999978,-15.688300000000027,0.0,LEBL,EGBB,False,False
EGBB,3c6743:2026-02-01T11:17:06Z,DLH954,A320,D-AIZC,,2026-02-01,1769948971.54,-16.677999999999997,-1.7551,19.505342214096554,147.0,146,0.0,-16.677999999999997,1.0,EDDF,EGBB,False,False
EGBB,4855d2:2026-02-01T11:43:38Z,KLM81D,E75L,PH-EXP,,2026-02-01,1769949397.19,-20.543299999999988,9.5621,805.3190930440834,148.0,146,26.610900000000015,6.067600000000027,2.0,EHAM,EGBB,False,False
EGBB,06a0c1:2026-02-01T09:44:31Z,QTR3W,B788,A7-BDC,,2026-02-01,1769949800.46,-44.581999999999994,-16.2421,690.4592409251306,151.0,146,48.62470000000002,4.042700000000025,5.0,,EGBB,False,False
EGBB,4bb854:2026-02-01T04:38:04Z,PGT513Y,A20N,TC-NBT,,2026-02-01,1769950174.68,-27.769999999999982,2.7793,835.1055406301616,140.0,146,4.8851999999999975,-22.884799999999984,6.0,LCEN,EGBB,False,False
EGBB,40665f:2026-02-01T11:12:22Z,TOM5GA,B738,G-TAWB,,2026-02-01,1769950666.75,658.6201,650.5669,4701.697141770275,146.0,146,2075.0,2733.6201,0.0,LIMF,EGBB,True,False
EGBB,406e69:2026-02-01T10:27:42Z,EZY27TR,A320,G-EZOX,,2026-02-01,1769950882.8,-26.43259999999998,-11.6273,63.506942407447895,146.0,146,0.0,-26.43259999999998,0.0,,EGBB,False,False
EGBB,48c22c:2026-02-01T12:24:43Z,RYR1BF,B738,SP-RSM,,2026-02-01,1769951001.85,-72.19139999999999,-41.6034,868.9763566656052,146.0,146,20.070299999999975,-52.12110000000001,0.0,EIDW,EGBB,False,False
EGBB,40823c:2026-02-01T10:44:30Z,EXS46RA,A21N,G-HLYK,,2026-02-01,1769951248.99,-3.335800000000006,13.2955,155.7281640654193,146.0,146,0.0,-3.335800000000006,0.0,,EGBB,False,False
EGBB,40665f:2026-02-01T11:12:22Z,TOM5GA,B738,G-TAWB,,2026-02-01,1769951379.68,-41.37990000000002,38.6214,525.8614684115787,146.0,146,12.341700000000003,-29.038200000000018,0.0,LIMF,EGBB,False,False
EGBB,4d227c:2026-02-01T11:09:18Z,RYR30UU,B738,9H-QAV,,2026-02-01,1769951888.8,-31.666600000000017,-11.888,314.51476244752416,146.0,146,0.0,-31.666600000000017,0.0,EPKK,EGBB,False,False
EGBB,407e7d:2026-02-01T10:23:36Z,EXS4LX,B738,G-JZBX,,2026-02-01,1769952905.75,-27.951900000000023,27.0492,299.9714249717663,150.0,146,16.049800000000005,-11.902100000000019,4.0,LMML,EGBB,False,False
EGBB,4caf28:2026-02-01T10:31:20Z,RYR10XL,B38M,EI-ILN,,2026-02-01,1769953149.23,-13.328199999999981,16.5638,1147.330954243668,146.0,146,0.0,-13.328199999999981,0.0,LMML,EGBB,False,False
EGBB,407686:2026-02-01T12:15:16Z,EZY65FE,A20N,G-UZHR,,2026-02-01,1769953998.58,-64.81740000000002,-32.9976,955.7350969691172,151.0,146,47.2038,-17.61360000000002,5.0,,EGBB,False,False
EGBB,406909:2026-02-01T13:12:17Z,EZY37GT,A320,G-EZWH,,2026-02-01,1769954173.18,-43.500099999999975,-20.6521,473.39715142290714,146.0,146,0.0,-43.500099999999975,0.0,EGPH,EGBB,False,False
EGBB,4d2288:2026-02-01T12:01:41Z,RYR13SY,B738,9H-QBK,,2026-02-01,1769954680.88,-69.79680000000002,-53.8654,134.32505934927894,146.0,146,0.0,-69.79680000000002,0.0,LEMD,EGBB,False,False
EGBB,4b1a28:2026-02-01T12:54:30Z,EZS65VB,A320,HB-JXO,,2026-02-01,1769955617.12,-20.419699999999978,-3.0389,224.7741742059404,146.0,146,0.0,-20.419699999999978,0.0,LSGG,EGBB,False,False
EGBB,4ca97a:2026-02-01T11:21:27Z,RYR315Z,B738,EI-ESS,,2026-02-01,1769955745.03,-45.494399999999985,-28.8631,155.7281640654193,146.0,146,0.0,-45.494399999999985,0.0,LROP,EGBB,False,False
EGBB,406b91:2026-02-01T13:48:12Z,EZY83KF,A320,G-EZWY,,2026-02-01,1769956148.9,-20.782100000000014,-0.6215,344.92279995533784,146.0,146,0.0,-20.782100000000014,0.0,,EGBB,False,False
EGBB,40820f:2026-02-01T11:10:51Z,EXS82EN,A21N,G-SUNR,,2026-02-01,1769956617.74,-21.090899999999976,-0.324,384.059463638494,146.0,146,0.0,-21.090899999999976,0.0,GMAD,EGBB,False,False
EGBB,4cadc4:2026-02-01T11:02:20Z,RYR2VP,B38M,EI-IGG,,2026-02-01,1769956760.01,-35.34070000000003,-3.7179,1015.2521155850214,140.0,146,14.173500000000047,-21.16719999999998,6.0,GCFV,EGBB,False,False
EGBB,48c122:2026-02-01T12:25:21Z,RYR70WK,B738,SP-RKC,,2026-02-01,1769957193.77,-47.26859999999999,-16.5362,893.3244797264365,141.0,146,25.81650000000002,-21.452099999999973,5.0,,EGBB,False,False
EGBB,4ca2ca:2026-02-01T14:26:23Z,EIN268,A320,EI-DES,,2026-02-01,1769958110.52,-75.53930000000003,-45.3158,812.5055530262407,146.0,146,53.76420000000002,-21.77510000000001,0.0,EIDW,EGBB,False,False
EGBB,4082cd:2026-02-01T12:18:03Z,TOM2GK,B38M,G-TUPC,,2026-02-01,1769959008.64,-36.871399999999994,-6.0966,900.489367611222,145.0,146,16.482399999999984,-20.38900000000001,1.0,,EGBB,False,False
EGBB,4bb292:2026-02-01T06:19:00Z,THY9XS,A21N,TC-LTR,,2026-02-01,1769959663.53,4.66579999999999,35.1208,830.8675620755805,306.0,326,0.9132999999999925,5.579099999999983,20.0,LPPT,EGBB,False,False
EGBB,4cadf9:2026-02-01T13:54:39Z,RYR8WW,B38M,EI-IHO,,2026-02-01,1769960937.0,-42.496399999999994,-21.9308,369.8905211660109,146.0,146,0.0,-42.496399999999994,0.0,,EGBB,False,False
EGBB,4d23f8:2026-02-01T15:19:47Z,RYR28NQ,B38M,9H-VVD,,2026-02-01,1769961561.73,-43.99599999999998,-15.314,708.8855376097222,146.0,146,2.462799999999959,-41.53320000000002,0.0,EIDW,EGBB,False,False
EGBB,4ca810:2026-02-01T14:26:05Z,RYR36DZ,B738,EI-EKP,,2026-02-01,1769961781.43,-42.599199999999996,38.8465,344.92279995533784,140.0,146,1.3677000000000135,-41.23149999999998,6.0,EDDB,EGBB,False,False
EGBB,45b424:2026-02-01T14:59:59Z,SRR711,B77L,OY-MAD,,2026-02-01,1769962499.8,-85.3931,-61.1986,528.730501281378,147.0,146,45.15550000000002,-40.237599999999986,1.0,EKBI,EGBB,False,False
EGBB,406669:2026-02-01T15:39:51Z,EZY67YV,A320,G-EZUO,,2026-02-01,1769963483.18,-50.24489999999997,-21.2469,764.1799106415134,140.0,146,36.40509999999995,-13.839800000000025,6.0,EGJJ,EGBB,False,False
EGBB,4867c2:2026-02-01T15:49:24Z,KLM93B,A21N,PH-AXG,,2026-02-01,1769964170.05,-3.0686999999999784,27.5585,860.6515083783332,146.0,146,15.154099999999971,12.085399999999993,0.0,EHAM,EGBB,False,False
EGBB,408210:2026-02-01T07:33:44Z,EXS1335,A21N,G-SUNS,,2026-02-01,1769964932.38,-41.215599999999995,-11.8557,775.5730750174712,146.0,146,29.34699999999998,-11.868600000000015,0.0,EGBB,EGBB,False,False
EGBB,4d24ca:2026-02-01T14:46:51Z,RYR44MU,B38M,9H-VVI,,2026-02-01,1769965222.14,-41.406000000000006,-9.3828,981.8257076437487,142.0,146,5.053699999999992,-36.352300000000014,4.0,EPKK,EGBB,False,False
EGBB,3c6523:2026-02-01T15:24:14Z,LHX4NX,A20N,D-AIIC,,2026-02-01,1769965423.65,-35.73599999999999,-18.177,229.0303942803935,146.0,146,0.0,-35.73599999999999,0.0,EDDM,EGBB,False,False
EGBB,4cade5:2026-02-01T14:44:44Z,RYR72KH,B38M,EI-IGZ,,2026-02-01,1769965554.95,-52.52199999999999,-29.1077,498.9461291865033,146.0,146,17.18950000000001,-35.33249999999998,0.0,LIRA,EGBB,False,False
EGBB,406018:2026-02-01T16:30:42Z,EZY87XB,A320,G-EZTL,,2026-02-01,1769966027.36,-40.628600000000006,-8.7656,963.0635148842991,146.0,146,6.878500000000031,-33.750099999999975,0.0,EGPH,EGBB,False,False
EGBB,406d95:2026-02-01T16:40:00Z,EZY43JW,A320,G-EZOP,,2026-02-01,1769966386.17,-46.63389999999998,-17.6925,732.856957431541,144.0,146,38.97739999999999,-7.656499999999994,2.0,,EGBB,False,False
EGBB,406c72:2026-02-01T15:53:13Z,EZY18ZC,A320,G-EZWZ,,2026-02-01,1769967349.01,-36.91390000000001,-5.0234,970.2642099058556,146.0,146,7.4225999999999885,-29.491300000000024,0.0,LKPR,EGBB,False,False
EGBB,4b0291:2026-02-01T16:31:13Z,SWR7T,E290,HB-AZH,,2026-02-01,1769968715.08,-0.7629000000000019,29.2464,1102.0599729545957,146.0,146,0.5437999999999761,-0.21910000000002583,0.0,LSZH,EGBB,False,False
EGBB,407e53:2026-02-01T14:26:41Z,EXS48CR,A21N,G-SUNE,,2026-02-01,1769969022.89,-15.445499999999981,15.8906,930.1766655268434,17.0,326,16.428499999999985,0.9830000000000041,51.0,GCRR,EGBB,False,False
EGBB,4081a9:2026-02-01T14:57:49Z,EXS36JC,A21N,G-HLYH,,2026-02-01,1769971084.29,-2.6841999999999757,28.0256,1056.3954519772349,17.0,326,11.375599999999963,8.691399999999987,51.0,,EGBB,False,False
EGBB,4caf24:2026-02-01T17:06:29Z,SAS2535,CRJ9,EI-HSD,,2026-02-01,1769971280.16,9.371899999999982,28.0283,281.208617933248,146.0,146,0.0,9.371899999999982,0.0,EKCH,EGBB,False,False
EGBB,4ca564:2026-02-01T18:12:32Z,RYR27YC,B738,EI-DPY,,2026-02-01,1769971654.24,-14.090599999999995,16.2163,1066.4462222616398,146.0,146,0.0,-14.090599999999995,0.0,EIDW,EGBB,False,False
EGBB,407e4e:2026-02-01T09:04:52Z,EXS13LM,B738,G-JZBT,,2026-02-01,1769971813.85,-35.686500000000024,-3.674,997.6844024806842,149.0,146,22.061500000000024,-13.625,3.0,EGBB,EGBB,False,False
EGBB,80073d:2026-02-01T00:22:38Z,AIC113,B788,VT-ANW,,2026-02-01,1769972175.59,-23.44720000000001,4.7103,1221.0494883140027,310.0,326,11.194700000000012,-12.252499999999998,16.0,,EGBB,False,False
EGBB,4400b2:2026-02-01T18:08:41Z,EJU58YR,A20N,OE-LST,,2026-02-01,1769972556.9,-27.77080000000001,2.7343,838.5596245165771,146.0,146,16.716000000000008,-11.0548,0.0,EHAM,EGBB,False,False
EGBB,4d227c:2026-02-01T17:11:14Z,RYR25JP,B738,9H-QAV,,2026-02-01,1769972784.6,-35.42149999999998,-12.8946,457.8303527797441,146.0,146,0.0,-35.42149999999998,0.0,,EGBB,False,False
EGBB,896121:2026-02-01T11:54:44Z,UAE39K,B77W,A6-ECZ,,2026-02-01,1769972963.39,-44.9864,-15.44,782.6980400116537,139.0,146,34.95760000000001,-10.02879999999999,7.0,OMDB,EGBB,False,False
EGBB,3c5ef8:2026-02-01T18:04:03Z,EWG81F,A319,D-AGWX,,2026-02-01,1769973162.9,-70.53050000000002,-40.0606,831.2677818055624,146.0,146,36.08670000000001,-34.44380000000001,0.0,EDDL,EGBB,False,False
EGBB,4b1a28:2026-02-01T17:59:07Z,EZS12PU,A320,HB-JXO,,2026-02-01,1769973786.96,-81.32870000000003,-50.0913,923.1060770633817,146.0,146,73.51850000000002,-7.810200000000009,0.0,LSGG,EGBB,False,False
EGBB,4080df:2026-02-01T10:31:28Z,EXS92WS,A21N,G-SUNO,,2026-02-01,1769974688.79,-5.450499999999977,14.4958,328.7282487336999,146.0,146,0.0,-5.450499999999977,0.0,EGBB,EGBB,False,False
EGBB,4ca853:2026-02-01T16:16:06Z,RYR714K,B738,EI-EMK,,2026-02-01,1769975220.04,-3.9266999999999825,26.1475,1091.999853937777,146.0,146,0.0,-3.9266999999999825,0.0,GCRR,EGBB,False,False
EGBB,471f72:2026-02-01T16:50:05Z,WMT138,A321,HA-LXQ,,2026-02-01,1769975580.21,-24.107899999999972,7.629,962.8578886239235,141.0,146,25.0,0.8921000000000276,5.0,LROP,EGBB,False,False
EGBB,406539:2026-02-01T19:10:58Z,EZY48KR,A319,G-EZGJ,,2026-02-01,1769975756.55,-27.657600000000002,-9.3784,273.43664982744514,146.0,146,0.0,-27.657600000000002,0.0,,EGBB,False,False
EGBB,405f12:2026-02-01T19:28:32Z,EZY24BT,A320,G-EZTB,,2026-02-01,1769977168.66,-25.95659999999998,-13.897,301.1754275411018,326.0,326,0.0,-25.95659999999998,0.0,EGPH,EGBB,False,False
EGBB,40756b:2026-02-01T16:59:07Z,EZY29FH,A20N,G-UZHL,,2026-02-01,1769977781.16,-22.1044,-14.9627,607.603901383455,323.0,326,21.864100000000008,-0.24029999999999063,3.0,GCRR,EGBB,False,False
EGBB,40823c:2026-02-01T18:17:55Z,EXS1QR,A21N,G-HLYK,,2026-02-01,1769978329.84,25.325400000000002,42.8564,233.67381213498376,326.0,326,0.0,25.325400000000002,0.0,,EGBB,False,False
EGBB,3991e7:2026-02-01T20:05:58Z,AFR53RQ,A320,F-HEPH,,2026-02-01,1769979200.14,-31.635199999999998,-21.5096,452.90328661698635,325.0,326,32.82310000000001,1.1879000000000133,1.0,LFPG,EGBB,False,False
EGBB,4ca97a:2026-02-01T18:42:41Z,RYR69RF,B738,EI-ESS,,2026-02-01,1769979416.73,-8.504000000000019,-1.1627,600.4394633007533,325.0,326,9.914199999999994,1.4101999999999748,1.0,,EGBB,False,False
EGBB,40653d:2026-02-01T20:25:08Z,EZY56QY,A319,G-EZGN,,2026-02-01,1769980346.27,2.7568999999999733,17.7463,12.644175974374752,325.0,326,0.0,2.7568999999999733,1.0,EGPF,EGBB,False,False
EGBB,4cae8c:2026-02-01T20:33:46Z,RYR92YT,B38M,EI-IKJ,,2026-02-01,1769980660.62,-21.737700000000018,-6.7731,24.24513885770007,325.0,326,0.0,-21.737700000000018,1.0,EIDW,EGBB,False,False
EGBB,407c0a:2026-02-01T08:32:29Z,TOM740,B38M,G-TUMS,,2026-02-01,1769980824.91,28.371699999999976,33.4062,769.3439393035034,326.0,326,0.0,28.371699999999976,0.0,EGBB,EGBB,False,False
EGBB,484162:2026-02-01T20:23:36Z,KLM49W,B738,PH-BXI,,2026-02-01,1769980982.55,-26.055499999999995,-15.7197,404.6859958339889,326.0,326,4.846000000000004,-21.20949999999999,0.0,EHAM,EGBB,False,False
EGBB,48c122:2026-02-01T19:13:28Z,RYR621R,B738,SP-RKC,,2026-02-01,1769981704.7,-45.0009,-27.5141,226.56021207031134,326.0,326,0.0,-45.0009,0.0,,EGBB,False,False
EGBB,406c72:2026-02-01T21:05:53Z,EZY43TB,A320,G-EZWZ,,2026-02-01,1769982787.34,-18.365999999999985,-7.5747,370.68185437415997,326.0,326,0.0,-18.365999999999985,0.0,LFPG,EGBB,False,False
EGBB,4d227c:2026-02-01T21:34:02Z,RYR10ZN,B738,9H-QAV,,2026-02-01,1769984481.91,-19.3553,-4.4425,79.00287068239673,325.0,326,0.0,-19.3553,1.0,EICK,EGBB,False,False
EGBB,3c6442:2026-02-01T21:14:01Z,DLH958,A319,D-AIBB,,2026-02-01,1769984711.11,-19.710300000000018,-4.7556,135.2080172080115,325.0,326,0.0,-19.710300000000018,1.0,EDDF,EGBB,False,False
EGBB,4ca810:2026-02-01T20:30:47Z,RYR97MM,B738,EI-EKP,,2026-02-01,1769984865.91,-19.987599999999986,-9.8779,457.16225471918483,326.0,326,0.0,-19.987599999999986,0.0,LEBL,EGBB,False,False
