flight_id,box,grp,reg,model,type,callsign,minutes,km,agl_med,agl_min,gs_med,interior,bracketed,lon,lat,start_ap,end_ap,week,d_own
43c921:2026-06-17T08:37:35Z,W2_MidWales,mil_state,ZM340,BEECHCRAFT T-6 Texan 2,TEX2,VYT61,0.49,3.8,310,263,247.0,False,False,-2.95,51.85,EGUW,EGOV,2026-06-13,188.8
43c921:2026-06-17T08:37:35Z,W2_MidWales,mil_state,ZM340,BEECHCRAFT T-6 Texan 2,TEX2,VYT61,0.73,5.2,456,321,231.0,True,False,-3.331,51.862,EGUW,EGOV,2026-06-13,175.8
43c921:2026-06-17T08:37:35Z,W2_MidWales,mil_state,ZM340,BEECHCRAFT T-6 Texan 2,TEX2,VYT61,0.46,22.5,534,303,265.0,True,False,-3.375,51.95,EGUW,EGOV,2026-06-13,166.1
407046:2026-06-16T15:47:23Z,W2_MidWales,rotorcraft,G-WYDN,AIRBUS HELICOPTERS EC-145,EC45,HLE59,0.27,0.9,668,668,130.0,False,False,-3.35,51.7,EGFC,EGFC,2026-06-13,29.7
4077f6:2026-06-16T15:42:20Z,W2_MidWales,civ_ga,G-SUMO,BEST OFF Sky Ranger,SKRA,GSUMO,0.32,0.9,686,686,86.0,True,False,-2.95,51.85,,,2026-06-13,8.6
43c8ca:2026-06-16T14:25:51Z,W2_MidWales,mil_state,ZM323,BEECHCRAFT T-6 Texan 2,TEX2,VYT55,6.33,48.7,370,200,252.0,False,False,-3.402,52.255,EGFF,EGOV,2026-06-13,98.6
400d1c:2026-06-16T14:07:55Z,W2_MidWales,other,G-NETR,AEROSPATIALE AS-355 Ecureuil 2,AS55,PDG62,2.11,11.3,362,286,,False,False,-3.137,51.7,,,2026-06-13,3.9
43c8f0:2026-06-16T12:48:15Z,W2_MidWales,rotorcraft,ZM522,AIRBUS HELICOPTERS EC-135/635,EC35,SYS090,0.61,2.0,642,642,93.0,False,False,-3.05,52.55,EGOS,EGOS,2026-06-13,33.8
43c8e9:2026-06-16T11:01:14Z,W2_MidWales,rotorcraft,ZM515,AIRBUS HELICOPTERS EC-135/635,EC35,SYS71,0.53,1.3,256,256,98.0,False,False,-3.05,52.55,EGOS,EGOS,2026-06-13,33.6
43c5ec:2026-06-16T10:46:17Z,W2_MidWales,other,ZM418,AIRBUS A-400M,A400,JIGSW90,0.88,7.3,413,349,285.0,False,False,-3.325,52.35,,,2026-06-13,101.1
43c5ec:2026-06-16T10:46:17Z,W2_MidWales,other,ZM418,AIRBUS A-400M,A400,JIGSW90,0.32,12.2,560,231,285.0,False,False,-3.1,52.0,,,2026-06-13,132.9
43c8ca:2026-06-16T10:13:47Z,W2_MidWales,mil_state,ZM323,BEECHCRAFT T-6 Texan 2,TEX2,VYT55,0.35,2.7,361,361,253.0,False,False,-2.95,51.9,EGOV,EGFF,2026-06-13,63.3
43c5ec:2026-06-16T08:45:33Z,W2_MidWales,other,ZM418,AIRBUS A-400M,A400,JIGSW90,1.05,11.9,347,290,313.0,False,False,-3.45,52.183,EGVN,,2026-06-13,114.7
43c5ef:2026-06-16T08:16:18Z,W2_MidWales,other,ZM421,AIRBUS A-400M,A400,JIGSW94,1.23,10.7,338,338,282.0,True,False,-3.3,52.4,EGVN,EGVN,2026-06-13,137.4
407045:2026-06-15T17:24:01Z,W2_MidWales,rotorcraft,G-LOYW,AIRBUS HELICOPTERS EC-145,EC45,HLE59,1.4,5.8,445,174,128.0,False,False,-3.733,51.7,,,2026-06-13,5.7
407045:2026-06-15T15:33:58Z,W2_MidWales,rotorcraft,G-LOYW,AIRBUS HELICOPTERS EC-145,EC45,HLE59,0.76,2.6,683,683,124.0,False,False,-3.9,51.7,,,2026-06-13,6.8
407045:2026-06-15T15:33:58Z,W2_MidWales,rotorcraft,G-LOYW,AIRBUS HELICOPTERS EC-145,EC45,HLE59,0.59,2.0,481,481,110.0,False,False,-4.0,51.7,,,2026-06-13,1.0
407045:2026-06-15T15:00:04Z,W2_MidWales,rotorcraft,G-LOYW,AIRBUS HELICOPTERS EC-145,EC45,HLE59,3.55,8.7,213,-80,,False,False,-3.283,51.75,,,2026-06-13,1.7
40668c:2026-06-15T14:21:04Z,W2_MidWales,rotorcraft,G-WPDB,AIRBUS HELICOPTERS EC-135/635,EC35,GWPDB,0.61,2.4,573,573,133.0,False,False,-4.25,51.75,,EGGD,2026-06-13,24.0
407045:2026-06-15T14:07:55Z,W2_MidWales,rotorcraft,G-LOYW,AIRBUS HELICOPTERS EC-145,EC45,HLE59,4.24,8.5,462,58,,False,False,-3.259,51.75,,,2026-06-13,0.6
43c5ef:2026-06-15T10:20:36Z,W2_MidWales,other,ZM421,AIRBUS A-400M,A400,JIGSW93,0.11,1.0,341,341,263.0,False,False,-3.35,52.45,,EGVN,2026-06-13,141.7
406ff0:2026-06-15T08:43:06Z,W2_MidWales,rotorcraft,G-CIZG,ROBINSON R-66,R66,PIPE68,0.6,2.3,625,625,117.0,True,False,-3.4,51.95,EGBW,EGFC,2026-06-13,57.7
406ff0:2026-06-15T08:43:06Z,W2_MidWales,rotorcraft,G-CIZG,ROBINSON R-66,R66,PIPE68,1.36,4.8,560,560,117.0,True,False,-3.525,51.9,EGBW,EGFC,2026-06-13,56.8
406ff0:2026-06-15T08:43:06Z,W2_MidWales,rotorcraft,G-CIZG,ROBINSON R-66,R66,PIPE68,0.8,3.0,667,667,85.0,True,False,-4.275,51.8,EGBW,EGFC,2026-06-13,87.2
406ff0:2026-06-15T08:43:06Z,W2_MidWales,rotorcraft,G-CIZG,ROBINSON R-66,R66,PIPE68,2.69,8.8,651,621,85.0,True,False,-4.455,51.8,EGBW,EGFC,2026-06-13,97.2
406ff0:2026-06-15T08:43:06Z,W2_MidWales,rotorcraft,G-CIZG,ROBINSON R-66,R66,PIPE68,0.07,0.2,697,697,85.0,True,False,-4.6,51.75,EGBW,EGFC,2026-06-13,104.5
406ff0:2026-06-15T08:43:06Z,W2_MidWales,rotorcraft,G-CIZG,ROBINSON R-66,R66,PIPE68,0.46,1.6,646,646,85.0,True,False,-4.6,51.75,EGBW,EGFC,2026-06-13,106.3
407045:2026-06-14T12:07:27Z,W2_MidWales,rotorcraft,G-LOYW,AIRBUS HELICOPTERS EC-145,EC45,HLE59,0.61,2.3,517,517,102.0,False,False,-3.7,52.2,,,2026-06-13,4.8
407424:2026-06-13T17:01:49Z,W2_MidWales,rotorcraft,G-RMAA,AIRBUS HELICOPTERS EC-145,EC45,HLE03,1.41,5.4,659,659,67.0,False,False,-3.0,51.9,,,2026-06-13,1.2
406251:2026-06-13T16:55:25Z,W2_MidWales,rotorcraft,G-CGLF,MAGNI M-16 Tandem Trainer,MM16,GCGLF,3.42,6.9,535,193,69.0,False,False,-2.97,52.55,EGTH,,2026-06-13,13.0
407424:2026-06-13T15:06:39Z,W2_MidWales,rotorcraft,G-RMAA,AIRBUS HELICOPTERS EC-145,EC45,HLE03,0.41,1.1,683,533,126.0,True,False,-3.0,51.9,EGWC,,2026-06-13,0.8
407424:2026-06-13T15:06:39Z,W2_MidWales,rotorcraft,G-RMAA,AIRBUS HELICOPTERS EC-145,EC45,HLE03,0.14,0.4,530,530,86.0,False,False,-2.95,51.9,EGWC,,2026-06-13,0.7
407424:2026-06-13T15:06:39Z,W2_MidWales,rotorcraft,G-RMAA,AIRBUS HELICOPTERS EC-145,EC45,HLE03,0.76,1.3,558,558,82.0,False,False,-3.0,51.9,EGWC,,2026-06-13,0.5
43c8cf:2026-06-13T14:30:14Z,W2_MidWales,mil_state,ZM328,BEECHCRAFT T-6 Texan 2,TEX2,SWIFT2,0.29,2.0,421,421,223.0,False,False,-3.35,52.4,,,2026-06-13,16.3
43c8ca:2026-06-13T14:04:42Z,W2_MidWales,mil_state,ZM323,BEECHCRAFT T-6 Texan 2,TEX2,SWIFT01,0.12,0.8,350,350,241.0,False,False,-3.35,52.4,EGUB,EGOV,2026-06-13,117.6
407d9c:2026-06-13T13:09:16Z,W2_MidWales,civ_ga,G-CMFG,VANS RV-12,RV12,GCMFG,1.67,5.9,604,577,,True,True,-3.225,51.8,,,2026-06-13,39.0
43c8d0:2026-07-03T15:01:45Z,W2_MidWales,mil_state,ZM329,BEECHCRAFT T-6 Texan 2,TEX2,VYT566,0.57,4.2,675,675,191.0,False,False,-3.3,52.45,EGOV,EGOV,2026-06-27,121.9
43c8d0:2026-07-03T15:01:45Z,W2_MidWales,mil_state,ZM329,BEECHCRAFT T-6 Texan 2,TEX2,VYT566,1.05,6.8,682,380,191.0,False,False,-3.325,52.35,EGOV,EGOV,2026-06-27,127.9
424c6c:2026-07-03T14:07:01Z,W2_MidWales,rotorcraft,M-DOGA,AIRBUS HELICOPTERS EC-135/635,EC35,MDOGA,0.55,2.2,688,688,127.0,True,True,-3.35,51.8,EGFC,EGNS,2026-06-27,42.2
424c6c:2026-07-03T14:07:01Z,W2_MidWales,rotorcraft,M-DOGA,AIRBUS HELICOPTERS EC-135/635,EC35,MDOGA,0.5,1.9,330,330,122.0,True,True,-3.4,51.85,EGFC,EGNS,2026-06-27,48.1
43c8ca:2026-07-03T13:50:17Z,W2_MidWales,mil_state,ZM323,BEECHCRAFT T-6 Texan 2,TEX2,SWIFT1,1.01,7.7,289,256,245.0,False,False,-4.22,51.75,EGTE,EGOV,2026-06-27,127.3
43c8ca:2026-07-03T13:50:17Z,W2_MidWales,mil_state,ZM323,BEECHCRAFT T-6 Texan 2,TEX2,SWIFT1,1.83,14.0,383,255,242.0,True,False,-4.372,51.922,EGTE,EGOV,2026-06-27,148.4
43c8ca:2026-07-03T13:50:17Z,W2_MidWales,mil_state,ZM323,BEECHCRAFT T-6 Texan 2,TEX2,SWIFT1,0.85,11.1,558,343,258.0,False,False,-3.45,52.225,EGTE,EGOV,2026-06-27,136.6
43c8d2:2026-07-03T12:32:11Z,W2_MidWales,mil_state,ZM331,BEECHCRAFT T-6 Texan 2,TEX2,VYT96,1.05,7.7,374,299,242.0,False,False,-2.97,52.4,EGOV,EGOV,2026-06-27,139.6
43c8d2:2026-07-03T12:32:11Z,W2_MidWales,mil_state,ZM331,BEECHCRAFT T-6 Texan 2,TEX2,VYT96,0.52,3.9,269,269,236.0,True,False,-3.3,52.45,EGOV,EGOV,2026-06-27,119.9
43c8cd:2026-07-03T10:05:42Z,W2_MidWales,mil_state,ZM326,BEECHCRAFT T-6 Texan 2,TEX2,VYT76,0.8,6.0,479,280,245.0,False,False,-3.812,51.725,EGOV,EGTE,2026-06-27,114.5
43c8cc:2026-07-03T09:57:47Z,W2_MidWales,mil_state,ZM325,BEECHCRAFT T-6 Texan 2,TEX2,VYT85,0.04,0.3,273,273,255.0,False,False,-3.35,52.4,EGOV,EGOV,2026-06-27,124.7
43c8cc:2026-07-03T09:57:47Z,W2_MidWales,mil_state,ZM325,BEECHCRAFT T-6 Texan 2,TEX2,VYT85,1.66,12.2,332,242,260.0,True,False,-3.41,52.18,EGOV,EGOV,2026-06-27,140.6
43c8f9:2026-07-03T09:48:36Z,W2_MidWales,rotorcraft,ZM531,AIRBUS HELICOPTERS EC-135/635,EC35,SYS129,1.0,2.2,444,374,95.0,True,False,-3.05,52.55,EGOS,EGFH,2026-06-27,34.7
43c8f9:2026-07-03T09:48:36Z,W2_MidWales,rotorcraft,ZM531,AIRBUS HELICOPTERS EC-135/635,EC35,SYS129,0.16,0.6,89,89,99.0,True,False,-3.05,52.55,EGOS,EGFH,2026-06-27,34.9
43c8f9:2026-07-03T09:48:36Z,W2_MidWales,rotorcraft,ZM531,AIRBUS HELICOPTERS EC-135/635,EC35,SYS129,0.3,0.9,603,603,108.0,True,False,-3.05,52.4,EGOS,EGFH,2026-06-27,47.3
43c8f9:2026-07-03T09:48:36Z,W2_MidWales,rotorcraft,ZM531,AIRBUS HELICOPTERS EC-135/635,EC35,SYS129,0.09,0.2,586,586,93.0,True,False,-3.05,52.35,EGOS,EGFH,2026-06-27,52.4
43c8f9:2026-07-03T09:48:36Z,W2_MidWales,rotorcraft,ZM531,AIRBUS HELICOPTERS EC-135/635,EC35,SYS129,1.97,5.5,469,469,91.0,True,False,-3.4,51.95,EGOS,EGFH,2026-06-27,60.0
43c8f9:2026-07-03T09:48:36Z,W2_MidWales,rotorcraft,ZM531,AIRBUS HELICOPTERS EC-135/635,EC35,SYS129,1.01,3.0,617,598,91.0,True,False,-3.5,51.9,EGOS,EGFH,2026-06-27,51.9
43c8f9:2026-07-03T09:48:36Z,W2_MidWales,rotorcraft,ZM531,AIRBUS HELICOPTERS EC-135/635,EC35,SYS129,1.51,5.1,613,511,114.0,False,False,-3.1,51.7,EGOS,EGFH,2026-06-27,67.8
43c5e2:2026-07-02T21:35:19Z,W2_MidWales,other,ZM408,AIRBUS A-400M,A400,JGSAW91,0.82,6.7,642,610,270.0,False,False,-4.225,51.75,EGVN,EGVN,2026-06-27,180.1
43c5e2:2026-07-02T21:35:19Z,W2_MidWales,other,ZM408,AIRBUS A-400M,A400,JGSAW91,3.82,32.5,546,436,282.0,True,False,-3.385,52.279,EGVN,EGVN,2026-06-27,135.6
43c5dc:2026-07-02T21:02:00Z,W2_MidWales,other,ZM402,AIRBUS A-400M,A400,JDGMT87,2.0,26.2,530,416,270.0,False,False,-4.55,51.8,EGVN,EGVN,2026-06-27,201.9
43c5dc:2026-07-02T21:02:00Z,W2_MidWales,other,ZM402,AIRBUS A-400M,A400,JDGMT87,0.99,8.7,563,410,286.0,True,False,-3.34,52.36,EGVN,EGVN,2026-06-27,137.2
43c8cd:2026-07-02T15:08:44Z,W2_MidWales,mil_state,ZM326,BEECHCRAFT T-6 Texan 2,TEX2,SWIFT2,0.13,1.0,611,611,265.0,True,False,-3.0,51.9,,,2026-06-27,76.9
43c8cd:2026-07-02T15:08:44Z,W2_MidWales,mil_state,ZM326,BEECHCRAFT T-6 Texan 2,TEX2,SWIFT2,0.1,0.9,689,689,270.0,True,False,-2.95,51.85,,,2026-06-27,78.9
43c8cd:2026-07-02T15:08:44Z,W2_MidWales,mil_state,ZM326,BEECHCRAFT T-6 Texan 2,TEX2,SWIFT2,1.57,10.6,241,153,223.0,False,False,-3.35,52.363,,,2026-06-27,65.0
43c8d0:2026-07-02T15:03:49Z,W2_MidWales,mil_state,ZM329,BEECHCRAFT T-6 Texan 2,TEX2,SWIFT1,0.39,3.2,584,584,274.0,True,False,-3.45,52.15,EGFF,EGOV,2026-06-27,86.0
43c8d0:2026-07-02T15:03:49Z,W2_MidWales,mil_state,ZM329,BEECHCRAFT T-6 Texan 2,TEX2,SWIFT1,0.72,5.8,505,386,257.0,True,False,-2.975,51.875,EGFF,EGOV,2026-06-27,61.7
43c8d0:2026-07-02T15:03:49Z,W2_MidWales,mil_state,ZM329,BEECHCRAFT T-6 Texan 2,TEX2,SWIFT1,1.18,8.4,443,230,228.0,False,False,-3.342,52.375,EGFF,EGOV,2026-06-27,111.5
40135b:2026-07-02T13:07:15Z,W2_MidWales,other,G-CEUU,ROBINSON R-44 Raven,R44,GCEUU,0.62,8.4,-150,-150,114.0,False,False,-3.15,51.85,,,2026-06-27,16.8
43c8d2:2026-07-02T12:45:34Z,W2_MidWales,mil_state,ZM331,BEECHCRAFT T-6 Texan 2,TEX2,VYT576,1.16,18.9,494,300,240.0,False,False,-3.483,52.208,EGOV,EGOV,2026-06-27,132.5
4082d0:2026-07-02T10:56:18Z,W2_MidWales,rotorcraft,G-DLTZ,BELL 505 JetRanger X,B505,GDLTZ,1.71,6.2,688,688,122.0,True,False,-3.2,52.15,EGTU,,2026-06-27,14.7
43c5e4:2026-07-02T09:08:17Z,W2_MidWales,other,ZM410,AIRBUS A-400M,A400,ARKTS34,4.06,33.0,420,236,270.0,True,False,-3.393,52.247,EGVN,EGVN,2026-06-27,134.6
43c5e4:2026-07-02T09:08:17Z,W2_MidWales,other,ZM410,AIRBUS A-400M,A400,ARKTS34,2.27,20.1,382,266,286.0,False,False,-3.379,51.89,EGVN,EGVN,2026-06-27,122.2
406176:2026-07-01T12:59:57Z,W2_MidWales,other,G-HEOI,AIRBUS HELICOPTERS EC-135/635,EC35,UKP01,1.21,10.4,592,474,,True,True,-3.15,51.75,,,2026-06-27,8.4
43c8cb:2026-07-01T10:25:27Z,W2_MidWales,mil_state,ZM324,BEECHCRAFT T-6 Texan 2,TEX2,VYT79,2.75,33.0,472,294,242.0,False,False,-3.482,52.189,EGOV,EGOV,2026-06-27,133.5
43c8d2:2026-07-01T10:22:30Z,W2_MidWales,mil_state,ZM331,BEECHCRAFT T-6 Texan 2,TEX2,RCKT1,1.99,15.8,529,246,236.0,True,False,-3.1,52.4,EGOV,EGOV,2026-06-27,131.3
43c8d2:2026-07-01T10:22:30Z,W2_MidWales,mil_state,ZM331,BEECHCRAFT T-6 Texan 2,TEX2,RCKT1,2.32,22.4,318,257,231.0,True,False,-3.444,52.217,EGOV,EGOV,2026-06-27,132.8
43c8d2:2026-07-01T10:22:30Z,W2_MidWales,mil_state,ZM331,BEECHCRAFT T-6 Texan 2,TEX2,RCKT1,0.09,0.7,322,322,248.0,False,False,-3.35,52.45,EGOV,EGOV,2026-06-27,116.7
40821b:2026-07-01T07:23:45Z,W2_MidWales,rotorcraft,G-LYNJ,BELL 407,B407,GLYNJ,1.1,2.8,587,587,99.0,False,False,-4.2,51.85,,,2026-06-27,5.5
407046:2026-06-30T18:21:43Z,W2_MidWales,rotorcraft,G-WYDN,AIRBUS HELICOPTERS EC-145,EC45,HLE67,2.74,10.3,405,337,121.0,False,False,-3.15,51.71,EGFC,,2026-06-27,29.9
43c8d2:2026-06-30T15:05:31Z,W2_MidWales,mil_state,ZM331,BEECHCRAFT T-6 Texan 2,TEX2,VYT85,1.3,8.9,472,409,243.0,True,False,-3.486,52.15,EGOV,EGOV,2026-06-27,139.2
