flight_id,region,day,icao_type,callsign,t_start,t_end,duration,median_qnh,median_track,mag_course,level_type,level_value,correct,near_squawk_change,near_boundary
a1ead0:2026-02-21T18:21:36Z,florida,2026-02-21,PA32,N2220J,1771700406.13,1771700779.49,373.4,5424.0,109.0,116.0,VFR_level,5500,True,True,False
a15e38:2026-02-21T18:21:11Z,florida,2026-02-21,BE24,N18782,1771698564.88,1771699229.45,664.6,3485.6,47.0,54.0,VFR_level,3500,True,True,False
a15e38:2026-02-21T18:21:11Z,florida,2026-02-21,BE24,N18782,1771699238.07,1771699478.61,240.5,3485.6,47.0,54.0,VFR_level,3500,True,True,False
a15e38:2026-02-21T18:21:11Z,florida,2026-02-21,BE24,N18782,1771699479.81,1771699691.1,211.3,3585.6,47.0,54.0,VFR_level,3500,True,True,False
a15e38:2026-02-21T18:21:11Z,florida,2026-02-21,BE24,N18782,1771699714.59,1771699987.4,272.8,3485.6,47.0,54.0,VFR_level,3500,True,True,False
ae4a1e:2026-02-21T18:20:26Z,florida,2026-02-21,TEX2,SH149,1771698071.07,1771698251.58,180.5,5261.1,304.0,311.0,off_level,,,False,False
a55d54:2026-02-21T18:19:00Z,florida,2026-02-21,PA44,N445BL,1771698464.72,1771698827.82,363.1,5436.2,104.0,111.0,VFR_level,5500,True,False,False
a55d54:2026-02-21T18:19:00Z,florida,2026-02-21,PA44,N445BL,1771698841.33,1771699102.48,261.2,5461.2,104.0,111.0,VFR_level,5500,True,False,False
a55d54:2026-02-21T18:19:00Z,florida,2026-02-21,PA44,N445BL,1771699343.82,1771699541.35,197.5,5686.2,104.0,111.0,off_level,,,False,False
a55d54:2026-02-21T18:19:00Z,florida,2026-02-21,PA44,N445BL,1771699583.57,1771699779.31,195.7,5761.2,104.0,111.0,off_level,,,False,False
a55d54:2026-02-21T18:19:00Z,florida,2026-02-21,PA44,N445BL,1771699817.68,1771700189.82,372.1,5461.2,104.0,111.0,VFR_level,5500,True,False,False
a55d54:2026-02-21T18:19:00Z,florida,2026-02-21,PA44,N445BL,1771700488.62,1771700808.08,319.5,5461.2,104.0,111.0,VFR_level,5500,True,False,False
a5ed73:2026-02-21T18:18:42Z,florida,2026-02-21,DA42,N481MR,1771698349.34,1771698790.23,440.9,4458.7,246.0,253.0,VFR_level,4500,True,False,False
a5ed73:2026-02-21T18:18:42Z,florida,2026-02-21,DA42,N481MR,1771698845.81,1771699026.54,180.7,4383.7,246.0,253.0,VFR_level,4500,True,False,False
ae1ecd:2026-02-21T18:16:32Z,florida,2026-02-21,TEX2,SH072,1771699859.18,1771700053.76,194.6,5213.1,282.5,289.5,off_level,,,False,False
a9add9:2026-02-21T18:15:53Z,florida,2026-02-21,BE58,N72235,1771698211.68,1771698893.19,681.5,8478.1,148.0,155.0,VFR_level,8500,False,False,False
a9add9:2026-02-21T18:15:53Z,florida,2026-02-21,BE58,N72235,1771701449.17,1771701676.42,227.2,5765.6,157.5,164.5,off_level,,,False,False
a228e6:2026-02-21T18:08:40Z,florida,2026-02-21,C172,N2382R,1771698467.12,1771698704.22,237.1,5500.5,8.0,15.0,VFR_level,5500,True,False,False
a228e6:2026-02-21T18:08:40Z,florida,2026-02-21,C172,N2382R,1771698732.69,1771699034.5,301.8,5400.5,2.0,9.0,VFR_level,5500,True,False,False
a228e6:2026-02-21T18:08:40Z,florida,2026-02-21,C172,N2382R,1771701136.31,1771701412.18,275.9,5470.5,162.0,169.0,VFR_level,5500,True,False,False
a228e6:2026-02-21T18:08:40Z,florida,2026-02-21,C172,N2382R,1771701730.07,1771701933.71,203.6,5470.5,166.0,173.0,VFR_level,5500,True,False,False
a228e6:2026-02-21T18:08:40Z,florida,2026-02-21,C172,N2382R,1771702011.64,1771702217.95,206.3,5370.5,161.0,168.0,VFR_level,5500,True,False,False
a228e6:2026-02-21T18:08:40Z,florida,2026-02-21,C172,N2382R,1771702276.27,1771702496.31,220.0,5470.5,162.0,169.0,VFR_level,5500,True,False,False
ad1c78:2026-02-21T18:07:34Z,florida,2026-02-21,C172,ERU944,1771697676.26,1771697909.39,233.1,4496.8,339.5,346.5,VFR_level,4500,True,True,False
a041c3:2026-02-21T18:04:58Z,florida,2026-02-21,C150,N11540,1771698123.11,1771699039.68,916.6,5418.8,174.0,181.0,VFR_level,5500,False,False,True
a041c3:2026-02-21T18:04:58Z,florida,2026-02-21,C150,N11540,1771699093.03,1771699380.8,287.8,4993.8,174.0,181.0,IFR_level,5000,,False,True
a041c3:2026-02-21T18:04:58Z,florida,2026-02-21,C150,N11540,1771699534.66,1771699873.18,338.5,4968.8,174.0,181.0,IFR_level,5000,,False,True
a041c3:2026-02-21T18:04:58Z,florida,2026-02-21,C150,N11540,1771700711.27,1771701889.11,1177.8,4293.8,175.0,182.0,off_level,,,False,True
a28dda:2026-02-21T18:00:38Z,florida,2026-02-21,P28A,N264AA,1771699719.9,1771699934.43,214.5,3489.8,77.0,84.0,VFR_level,3500,True,True,False
a28dda:2026-02-21T18:00:38Z,florida,2026-02-21,P28A,N264AA,1771699942.68,1771700157.48,214.8,3489.8,77.0,84.0,VFR_level,3500,True,True,False
a9e408:2026-02-21T17:58:55Z,florida,2026-02-21,P28A,N7362W,1771696994.76,1771697242.86,248.1,3947.5,265.0,272.0,IFR_level,4000,,False,False
a14e6d:2026-02-21T17:56:25Z,florida,2026-02-21,BE35,N18318,1771696819.13,1771697278.46,459.3,4447.1,214.0,221.0,VFR_level,4500,True,False,False
a14e6d:2026-02-21T17:56:25Z,florida,2026-02-21,BE35,N18318,1771697463.53,1771698133.05,669.5,5447.1,214.0,221.0,VFR_level,5500,False,False,False
a0bfaa:2026-02-21T17:55:26Z,florida,2026-02-21,TWEN,N1474W,1771700921.93,1771701253.89,332.0,4494.2,186.0,193.0,VFR_level,4500,True,True,False
a4c2f1:2026-02-21T17:54:17Z,florida,2026-02-21,P28A,N406AF,1771698371.06,1771698590.01,219.0,3397.1,149.0,156.0,VFR_level,3500,True,False,False
adb4b8:2026-02-21T17:52:42Z,florida,2026-02-21,RV4,N982Y,1771696789.95,1771696981.33,191.4,5795.7,129.0,136.0,off_level,,,False,False
a69cb1:2026-02-21T17:51:39Z,florida,2026-02-21,C172,LFA313,1771697226.43,1771697615.14,388.7,4468.6,314.0,321.0,VFR_level,4500,True,True,False
ac3493:2026-02-21T17:50:03Z,florida,2026-02-21,C172,ERU886,1771696508.73,1771696802.96,294.2,3479.8,338.0,345.0,VFR_level,3500,False,True,False
a4ef7b:2026-02-21T17:48:39Z,florida,2026-02-21,SR22,N417PW,1771696382.14,1771696883.03,500.9,4395.9,301.0,308.0,VFR_level,4500,True,False,False
a4ef7b:2026-02-21T17:48:39Z,florida,2026-02-21,SR22,N417PW,1771696912.84,1771697154.35,241.5,4395.9,301.0,308.0,VFR_level,4500,True,False,False
aa8108:2026-02-21T17:47:01Z,florida,2026-02-21,BE36,N776TP,1771697827.24,1771698098.2,271.0,9455.0,199.0,206.0,VFR_level,9500,False,False,False
aa8108:2026-02-21T17:47:01Z,florida,2026-02-21,BE36,N776TP,1771698128.86,1771698323.68,194.8,9455.0,131.0,138.0,VFR_level,9500,True,False,False
adb527:2026-02-21T17:46:12Z,florida,2026-02-21,RV7,N98211,1771696189.74,1771696771.56,581.8,4947.3,121.0,128.0,IFR_level,5000,,True,False
a89ce4:2026-02-21T17:45:52Z,florida,2026-02-21,RV7,N654PJ,1771696238.69,1771696520.13,281.4,5486.0,94.0,101.0,VFR_level,5500,True,False,False
a85026:2026-02-21T17:43:47Z,florida,2026-02-21,CJ6,N63485,1771696674.94,1771697493.17,818.2,6304.9,307.0,314.0,off_level,,,False,False
a85026:2026-02-21T17:43:47Z,florida,2026-02-21,CJ6,N63485,1771697570.81,1771697936.66,365.9,5404.9,307.0,314.0,VFR_level,5500,False,False,False
a8c4d0:2026-02-21T17:43:25Z,florida,2026-02-21,SR22,1200,1771695899.28,1771696082.93,183.7,4504.8,241.0,248.0,VFR_level,4500,True,True,False
a8c4d0:2026-02-21T17:43:25Z,florida,2026-02-21,SR22,1200,1771696218.86,1771696451.19,232.3,4504.8,241.0,248.0,VFR_level,4500,True,True,False
a8ffb7:2026-02-21T17:39:20Z,florida,2026-02-21,P28A,N6791W,1771696385.72,1771696647.1,261.4,7302.1,143.0,150.0,off_level,,,False,False
a8ffb7:2026-02-21T17:39:20Z,florida,2026-02-21,P28A,N6791W,1771696747.1,1771697160.61,413.5,7302.1,158.5,165.5,off_level,,,False,False
a8ffb7:2026-02-21T17:39:20Z,florida,2026-02-21,P28A,N6791W,1771697213.78,1771697708.98,495.2,7302.1,142.0,149.0,off_level,,,False,False
a8ffb7:2026-02-21T17:39:20Z,florida,2026-02-21,P28A,N6791W,1771697856.01,1771698254.95,398.9,7302.1,144.0,151.0,off_level,,,False,False
a8ffb7:2026-02-21T17:39:20Z,florida,2026-02-21,P28A,N6791W,1771698289.87,1771698514.72,224.9,7302.1,146.0,153.0,off_level,,,False,False
a8ffb7:2026-02-21T17:39:20Z,florida,2026-02-21,P28A,N6791W,1771698584.53,1771699064.27,479.7,7302.1,133.0,140.0,off_level,,,False,False
a8ffb7:2026-02-21T17:39:20Z,florida,2026-02-21,P28A,N6791W,1771699859.46,1771700185.63,326.2,5372.0,176.0,183.0,VFR_level,5500,False,False,True
a8ffb7:2026-02-21T17:39:20Z,florida,2026-02-21,P28A,N6791W,1771700530.97,1771701150.62,619.6,5272.0,174.0,181.0,off_level,,,False,True
ad9432:2026-02-21T17:38:20Z,florida,2026-02-21,C172,IFG974,1771696164.51,1771696360.43,195.9,4491.3,355.0,2.0,VFR_level,4500,False,False,True
a6a6a0:2026-02-21T17:37:58Z,florida,2026-02-21,C182,N52795,1771696308.16,1771696621.61,313.4,3220.9,100.0,107.0,off_level,,,False,False
a6a6a0:2026-02-21T17:37:58Z,florida,2026-02-21,C182,N52795,1771697031.16,1771697229.3,198.1,6495.9,100.0,107.0,VFR_level,6500,False,False,False
a6a6a0:2026-02-21T17:37:58Z,florida,2026-02-21,C182,N52795,1771697629.18,1771700205.09,2575.9,4464.0,100.0,107.0,VFR_level,4500,False,False,False
a838fa:2026-02-21T17:35:46Z,florida,2026-02-21,CH7B,N629PJ,1771695545.87,1771695881.74,335.9,3514.6,154.0,161.0,VFR_level,3500,True,True,False
ae1eb5:2026-02-21T17:35:08Z,florida,2026-02-21,TEX2,SH048,1771695788.07,1771696030.57,242.5,3508.4,11.0,18.0,VFR_level,3500,True,True,False
ae1eb5:2026-02-21T17:35:08Z,florida,2026-02-21,TEX2,SH048,1771696860.2,1771697048.39,188.2,16483.4,309.0,316.0,VFR_level,16500,True,True,False
ae1eb5:2026-02-21T17:35:08Z,florida,2026-02-21,TEX2,SH048,1771697233.28,1771697416.79,183.5,16483.4,314.0,321.0,VFR_level,16500,True,True,False
ae1eb5:2026-02-21T17:35:08Z,florida,2026-02-21,TEX2,SH048,1771697611.22,1771698081.18,470.0,16533.4,327.0,334.0,VFR_level,16500,True,True,False
ae1eb5:2026-02-21T17:35:08Z,florida,2026-02-21,TEX2,SH048,1771698145.2,1771698555.97,410.8,16558.4,311.0,318.0,VFR_level,16500,True,True,False
a0cabd:2026-02-21T17:34:27Z,florida,2026-02-21,C172,N150FS,1771696122.31,1771696388.12,265.8,4506.7,354.0,1.0,VFR_level,4500,False,True,True
a0cabd:2026-02-21T17:34:27Z,florida,2026-02-21,C172,N150FS,1771697168.96,1771697658.9,489.9,4506.7,355.0,2.0,VFR_level,4500,False,True,True
a38288:2026-02-21T17:34:10Z,florida,2026-02-21,C182,N325SW,1771696079.57,1771696363.77,284.2,5475.3,38.0,45.0,VFR_level,5500,True,True,False
a6666b:2026-02-21T17:33:49Z,florida,2026-02-21,PTS2,N511P,1771696036.68,1771696266.19,229.5,5633.4,75.0,82.0,VFR_level,5500,True,True,False
a01fd9:2026-02-21T17:31:32Z,florida,2026-02-21,C172,N107MS,1771695742.38,1771696020.76,278.4,4455.5,313.0,320.0,VFR_level,4500,True,False,False
a01fd9:2026-02-21T17:31:32Z,florida,2026-02-21,C172,N107MS,1771698450.32,1771698678.15,227.8,4405.5,193.0,200.0,VFR_level,4500,True,False,False
a3ad2d:2026-02-21T17:30:03Z,florida,2026-02-21,P28A,N336MA,1771696477.93,1771696714.98,237.0,4078.6,76.0,83.0,IFR_level,4000,,False,False
ac0022:2026-02-21T17:28:54Z,florida,2026-02-21,P32R,N8720F,1771695972.52,1771696803.08,830.6,8897.4,182.0,189.0,IFR_level,9000,,False,False
aa837d:2026-02-21T17:28:44Z,florida,2026-02-21,P28A,N777ES,1771695396.91,1771695814.57,417.7,5504.2,154.0,161.0,VFR_level,5500,True,True,False
aa837d:2026-02-21T17:28:44Z,florida,2026-02-21,P28A,N777ES,1771695922.75,1771696203.04,280.3,5304.2,154.0,161.0,off_level,,,True,False
aa837d:2026-02-21T17:28:44Z,florida,2026-02-21,P28A,N777ES,1771696268.53,1771696487.51,219.0,5304.2,154.0,161.0,off_level,,,True,False
aa837d:2026-02-21T17:28:44Z,florida,2026-02-21,P28A,N777ES,1771696560.37,1771698804.13,2243.8,5504.2,154.0,161.0,VFR_level,5500,True,True,False
aa837d:2026-02-21T17:28:44Z,florida,2026-02-21,P28A,N777ES,1771698921.55,1771699131.71,210.2,5504.2,154.0,161.0,VFR_level,5500,True,False,False
aa837d:2026-02-21T17:28:44Z,florida,2026-02-21,P28A,N777ES,1771699236.84,1771699659.81,423.0,5504.2,155.0,162.0,VFR_level,5500,True,False,False
aa837d:2026-02-21T17:28:44Z,florida,2026-02-21,P28A,N777ES,1771699858.82,1771700572.7,713.9,3474.2,155.0,162.0,VFR_level,3500,True,False,False
ada9ba:2026-02-21T17:27:04Z,florida,2026-02-21,RV6,N98KP,1771695345.62,1771696451.76,1106.1,5524.3,113.0,120.0,VFR_level,5500,True,False,False
ada9ba:2026-02-21T17:27:04Z,florida,2026-02-21,RV6,N98KP,1771696570.11,1771697501.93,931.8,5524.3,116.0,123.0,VFR_level,5500,True,False,False
a46e39:2026-02-21T17:26:45Z,florida,2026-02-21,DA40,N385DS,1771696130.55,1771696387.17,256.6,3302.3,154.0,161.0,off_level,,,False,False
abdb41:2026-02-21T17:23:28Z,florida,2026-02-21,P28A,CXK637,1771695394.53,1771695842.05,447.5,5501.2,26.0,33.0,VFR_level,5500,True,False,False
abdb41:2026-02-21T17:23:28Z,florida,2026-02-21,P28A,CXK637,1771696094.77,1771696849.96,755.2,3501.2,26.0,33.0,VFR_level,3500,True,False,False
abdb41:2026-02-21T17:23:28Z,florida,2026-02-21,P28A,CXK637,1771697043.56,1771697476.61,433.0,3501.2,26.0,33.0,VFR_level,3500,True,False,False
aa8ee8:2026-02-21T17:22:26Z,florida,2026-02-21,BE55,N78HM,1771694794.12,1771695086.03,291.9,3475.8,159.0,166.0,VFR_level,3500,True,False,False
aa8ee8:2026-02-21T17:22:26Z,florida,2026-02-21,BE55,N78HM,1771695569.76,1771695773.07,203.3,4475.8,206.0,213.0,VFR_level,4500,True,False,False
a3b93e:2026-02-21T17:19:06Z,florida,2026-02-21,SR22,N339WM,1771694681.15,1771694906.43,225.3,3485.7,175.0,182.0,VFR_level,3500,False,True,True
a799ba:2026-02-21T17:16:35Z,florida,2026-02-21,AA5,N5890L,1771696706.38,1771696895.47,189.1,3909.1,90.0,97.0,IFR_level,4000,,False,False
a58824:2026-02-21T17:16:21Z,florida,2026-02-21,AA5,N4558E,1771694698.09,1771695162.73,464.6,4503.9,52.0,59.0,VFR_level,4500,False,False,False
a58824:2026-02-21T17:16:21Z,florida,2026-02-21,AA5,N4558E,1771696066.19,1771696632.69,566.5,3773.3,1.0,8.0,off_level,,,False,False
a1e89d:2026-02-21T17:15:37Z,florida,2026-02-21,HROC,N222BW,1771694834.8,1771695435.92,601.1,7530.7,115.0,122.0,VFR_level,7500,True,False,False
a1c32c:2026-02-21T17:08:37Z,florida,2026-02-21,WAIX,N212YX,1771694564.86,1771695123.48,558.6,7558.6,144.5,151.5,VFR_level,7500,True,False,False
a1c32c:2026-02-21T17:08:37Z,florida,2026-02-21,WAIX,N212YX,1771695448.75,1771695679.59,230.8,7583.6,121.0,128.0,VFR_level,7500,True,False,False
a1c32c:2026-02-21T17:08:37Z,florida,2026-02-21,WAIX,N212YX,1771695703.96,1771695971.94,268.0,7508.6,106.0,113.0,VFR_level,7500,True,False,False
a1c32c:2026-02-21T17:08:37Z,florida,2026-02-21,WAIX,N212YX,1771696214.08,1771696404.92,190.8,7633.6,121.0,128.0,VFR_level,7500,True,False,False
a0e225:2026-02-21T17:05:17Z,florida,2026-02-21,RV10,N156TC,1771693781.97,1771694351.67,569.7,3482.3,88.0,95.0,VFR_level,3500,True,False,False
aa7416:2026-02-21T17:04:42Z,florida,2026-02-21,PA24,N7729P,1771693923.72,1771694344.44,420.7,5561.2,138.0,145.0,VFR_level,5500,True,False,False
a51be4:2026-02-21T17:02:30Z,florida,2026-02-21,P28A,N4281T,1771693780.63,1771694167.07,386.4,4530.0,342.0,349.0,VFR_level,4500,True,False,False
a51be4:2026-02-21T17:02:30Z,florida,2026-02-21,P28A,N4281T,1771694268.7,1771694790.7,522.0,4530.0,331.0,338.0,VFR_level,4500,True,False,False
a51be4:2026-02-21T17:02:30Z,florida,2026-02-21,P28A,N4281T,1771696314.06,1771696854.56,540.5,4399.2,332.0,339.0,VFR_level,4500,True,False,False
a51be4:2026-02-21T17:02:30Z,florida,2026-02-21,P28A,N4281T,1771696899.6,1771697339.53,439.9,4499.2,341.0,348.0,VFR_level,4500,True,False,False
a37632:2026-02-21T17:00:51Z,florida,2026-02-21,DA42,ERU322,1771693673.4,1771694085.52,412.1,4482.6,247.0,254.0,VFR_level,4500,True,True,False
a49498:2026-03-18T18:59:33Z,florida,2026-03-18,C172,N3944Q,1773861146.59,1773861389.09,242.5,3910.9,78.0,85.0,IFR_level,4000,,False,False
a49498:2026-03-18T18:59:33Z,florida,2026-03-18,C172,N3944Q,1773861465.72,1773861671.71,206.0,3510.9,80.0,87.0,VFR_level,3500,True,False,False
aa24fc:2026-03-18T18:55:31Z,florida,2026-03-18,P28A,FTT1,1773868905.22,1773870139.79,1234.6,5976.9,341.0,348.0,IFR_level,6000,,True,False
aa24fc:2026-03-18T18:55:31Z,florida,2026-03-18,P28A,FTT1,1773870377.99,1773870682.01,304.0,3976.9,341.0,348.0,IFR_level,4000,,True,False
adbc94:2026-03-18T18:53:13Z,florida,2026-03-18,C172,N731KS,1773860375.95,1773860607.09,231.1,4512.7,178.0,185.0,VFR_level,4500,True,False,False
a5c863:2026-03-18T18:52:13Z,florida,2026-03-18,C152,N47189,1773860772.72,1773861107.0,334.3,4494.4,200.0,207.0,VFR_level,4500,True,False,False
a6ba7a:2026-03-18T18:48:13Z,florida,2026-03-18,PA44,N5322A,1773860950.93,1773861131.99,181.1,4333.0,73.0,80.0,off_level,,,False,False
ac995e:2026-03-18T18:47:40Z,florida,2026-03-18,P28B,N9102W,1773860638.12,1773861132.57,494.5,9447.8,133.0,140.0,VFR_level,9500,True,False,False
ac995e:2026-03-18T18:47:40Z,florida,2026-03-18,P28B,N9102W,1773861175.8,1773861380.38,204.6,9547.8,133.0,140.0,VFR_level,9500,True,False,False
ac995e:2026-03-18T18:47:40Z,florida,2026-03-18,P28B,N9102W,1773866638.89,1773867328.19,689.3,7497.7,117.0,124.0,VFR_level,7500,True,False,False
ac995e:2026-03-18T18:47:40Z,florida,2026-03-18,P28B,N9102W,1773867602.08,1773867806.29,204.2,5497.7,117.0,124.0,VFR_level,5500,True,False,False
ac995e:2026-03-18T18:47:40Z,florida,2026-03-18,P28B,N9102W,1773868185.9,1773868408.41,222.5,3267.6,117.0,124.0,off_level,,,False,False
ac995e:2026-03-18T18:47:40Z,florida,2026-03-18,P28B,N9102W,1773868456.07,1773868661.04,205.0,3367.6,117.0,124.0,VFR_level,3500,True,False,False
ac995e:2026-03-18T18:47:40Z,florida,2026-03-18,P28B,N9102W,1773868779.01,1773869315.51,536.5,3367.6,117.0,124.0,VFR_level,3500,True,False,False
ac995e:2026-03-18T18:47:40Z,florida,2026-03-18,P28B,N9102W,1773869427.82,1773869632.02,204.2,3667.6,120.0,127.0,off_level,,,False,False
a1a019:2026-03-18T18:45:05Z,florida,2026-03-18,C152,N2034N,1773861193.67,1773861577.49,383.8,3494.2,141.0,148.0,VFR_level,3500,True,False,False
a06089:2026-03-18T18:44:41Z,florida,2026-03-18,PA44,N123TJ,1773859978.07,1773860501.13,523.1,3568.8,157.0,164.0,VFR_level,3500,True,True,False
a75617:2026-03-18T18:44:07Z,florida,2026-03-18,SR22,N572CP,1773859880.7,1773860566.09,685.4,3463.2,5.0,12.0,VFR_level,3500,True,False,False
a75617:2026-03-18T18:44:07Z,florida,2026-03-18,SR22,N572CP,1773860669.02,1773861728.26,1059.2,5463.2,5.0,12.0,VFR_level,5500,True,False,False
a5a39e:2026-03-18T18:43:23Z,florida,2026-03-18,C172,N46211,1773859709.0,1773860124.52,415.5,4733.9,314.0,321.0,off_level,,,False,False
a5a39e:2026-03-18T18:43:23Z,florida,2026-03-18,C172,N46211,1773860459.88,1773860773.13,313.2,4433.9,314.0,321.0,VFR_level,4500,True,False,False
a5a39e:2026-03-18T18:43:23Z,florida,2026-03-18,C172,N46211,1773860802.78,1773861007.54,204.8,4033.9,314.0,321.0,IFR_level,4000,,False,False
ad78ce:2026-03-18T18:42:49Z,florida,2026-03-18,P28A,FTT5,1773859645.32,1773860675.79,1030.5,3589.4,11.0,18.0,VFR_level,3500,True,False,False
ad78ce:2026-03-18T18:42:49Z,florida,2026-03-18,P28A,FTT5,1773860756.22,1773861146.09,389.9,3489.4,7.0,14.0,VFR_level,3500,True,False,False
ad78ce:2026-03-18T18:42:49Z,florida,2026-03-18,P28A,FTT5,1773861186.26,1773862469.5,1283.2,3489.4,9.0,16.0,VFR_level,3500,True,False,False
ad78ce:2026-03-18T18:42:49Z,florida,2026-03-18,P28A,FTT5,1773862636.45,1773863053.02,416.6,3489.4,3.0,10.0,VFR_level,3500,True,False,False
a46d19:2026-03-18T18:36:15Z,florida,2026-03-18,C172,N3844Q,1773860000.42,1773860654.54,654.1,5526.3,122.0,129.0,VFR_level,5500,True,True,False
a46d19:2026-03-18T18:36:15Z,florida,2026-03-18,C172,N3844Q,1773862086.62,1773864364.82,2278.2,5468.2,128.0,135.0,VFR_level,5500,True,False,False
a46d19:2026-03-18T18:36:15Z,florida,2026-03-18,C172,N3844Q,1773864510.58,1773865058.68,548.1,5437.1,128.0,135.0,VFR_level,5500,True,False,False
acee23:2026-03-18T18:33:19Z,florida,2026-03-18,PA44,LFA685,1773859647.36,1773859962.74,315.4,3545.2,212.0,219.0,VFR_level,3500,False,True,False
acee23:2026-03-18T18:33:19Z,florida,2026-03-18,PA44,LFA685,1773860095.82,1773860708.41,612.6,3545.2,212.0,219.0,VFR_level,3500,False,True,False
acee23:2026-03-18T18:33:19Z,florida,2026-03-18,PA44,LFA685,1773861319.46,1773861684.72,365.3,4520.2,212.0,219.0,VFR_level,4500,True,False,False
acee23:2026-03-18T18:33:19Z,florida,2026-03-18,PA44,LFA685,1773861778.79,1773862028.38,249.6,4595.2,212.0,219.0,VFR_level,4500,True,False,False
a79b55:2026-03-18T18:31:30Z,florida,2026-03-18,PA44,N59CW,1773859036.19,1773859225.15,189.0,5020.4,286.0,293.0,IFR_level,5000,,False,False
a1a7fd:2026-03-18T18:30:37Z,florida,2026-03-18,C172,N20571,1773859083.13,1773859988.08,904.9,3508.2,315.0,322.0,VFR_level,3500,False,True,False
a350a9:2026-03-18T18:30:06Z,florida,2026-03-18,P32T,N3120T,1773859683.47,1773861028.65,1345.2,10468.5,341.0,348.0,VFR_level,10500,True,False,False
a350a9:2026-03-18T18:30:06Z,florida,2026-03-18,P32T,N3120T,1773861187.12,1773869498.76,8311.6,10561.8,341.0,348.0,VFR_level,10500,True,False,False
a350a9:2026-03-18T18:30:06Z,florida,2026-03-18,P32T,N3120T,1773870281.6,1773870487.69,206.1,6494.4,341.0,348.0,VFR_level,6500,True,False,False
a350a9:2026-03-18T18:30:06Z,florida,2026-03-18,P32T,N3120T,1773870904.77,1773871128.27,223.5,5494.4,321.0,328.0,VFR_level,5500,False,False,False
a379c0:2026-03-18T18:27:21Z,florida,2026-03-18,P28A,CXK614,1773858816.03,1773859109.67,293.6,4464.5,122.0,129.0,VFR_level,4500,False,False,False
a28572:2026-03-18T18:26:53Z,florida,2026-03-18,AA5,N26127,1773858797.0,1773860394.42,1597.4,3522.6,0.0,7.0,VFR_level,3500,True,False,False
a1f53f:2026-03-18T18:24:52Z,florida,2026-03-18,P28A,N225TB,1773858631.13,1773859097.58,466.4,4465.6,225.0,232.0,VFR_level,4500,True,False,False
a1f53f:2026-03-18T18:24:52Z,florida,2026-03-18,P28A,N225TB,1773859481.29,1773860649.8,1168.5,4465.6,200.0,207.0,VFR_level,4500,True,True,False
a3c138:2026-03-18T18:23:05Z,florida,2026-03-18,PA31,N341CA,1773858185.74,1773859085.74,900.0,10525.5,190.0,197.0,VFR_level,10500,True,False,False
a3c138:2026-03-18T18:23:05Z,florida,2026-03-18,PA31,N341CA,1773859427.04,1773859625.56,198.5,10560.4,190.0,197.0,VFR_level,10500,True,False,False
